"#" "Loc0" "Loc-4" "Loc-116" "Loc-150" "Loc-199" "Loc-238"
275 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
276 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
277 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
278 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
279 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
280 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
281 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
282 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
283 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
284 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
285 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
286 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
287 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
288 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
289 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
290 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
291 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
292 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
293 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
294 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
295 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
296 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
297 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
298 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
299 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
300 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
301 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
302 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
303 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
304 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
305 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
306 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
307 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
308 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
309 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
310 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
311 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
312 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
313 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
314 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
315 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
316 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
317 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
318 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
319 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
320 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
321 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
322 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
323 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
324 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
325 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
326 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
327 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
328 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
329 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
330 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
331 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
332 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
333 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
334 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
335 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
336 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
337 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
338 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
339 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
340 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
341 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
342 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
343 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
344 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
345 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
346 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
347 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
348 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
349 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
350 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
351 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
352 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
353 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
354 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
355 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
356 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
357 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
358 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
359 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
360 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
361 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
362 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
363 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
364 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
365 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
366 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
367 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
368 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
369 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
370 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
371 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
372 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
373 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
374 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
375 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
376 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
377 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
378 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
379 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
380 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
381 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
382 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
383 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
384 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
385 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
386 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
387 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
388 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
389 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
390 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
391 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
392 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
393 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
394 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
395 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
396 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
397 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
398 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
399 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
400 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
401 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
402 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
403 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
404 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
405 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
406 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
407 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
408 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
409 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
410 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
411 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
412 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
413 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
414 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
415 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
416 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
417 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
418 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
419 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
420 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
421 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
422 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
423 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
424 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
425 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
426 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
427 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
428 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
429 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
430 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
431 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
432 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
433 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
434 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
435 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
436 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
437 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
438 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
439 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
440 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
441 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
442 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
443 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
444 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
445 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
446 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
447 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
448 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
449 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
450 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
451 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
452 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
453 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
454 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
455 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
456 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
457 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
458 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
459 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
460 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
461 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
462 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
463 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
464 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
465 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
466 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
467 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
468 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
469 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
470 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
471 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
472 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
473 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
474 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
475 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
476 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
477 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
478 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
479 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
480 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
481 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
482 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
483 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
484 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
485 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
486 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
487 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
488 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
489 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
490 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
491 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
492 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
493 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
494 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
495 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
496 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
497 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
498 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
499 -1.26E+001 -1.33E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
500 -1.26E+001 -1.32E+001 -1.19E+001 -1.26E+001 -1.34E+001 -1.29E+001
